Date,naive_pos,naive_neg,fits_pos,fits_neg
2017-04-26 00:00:00+00:00,0.00012720120139400002,9.747767762746663e-05,,
2017-04-27 00:00:00+00:00,,,,
2017-04-28 00:00:00+00:00,,,,
2017-05-01 00:00:00+00:00,0.6110521595595243,0.00203460266736,0.6110521595595243,0.00203460266736
2017-05-02 00:00:00+00:00,0.19428273975305865,0.6118224461873366,,
2017-05-03 00:00:00+00:00,0.022180773317813002,0.017256353050470002,,
2017-05-04 00:00:00+00:00,,,,
2017-05-05 00:00:00+00:00,0.001549774082377,0.29379984736442505,0.001549774082377,0.29379984736442505
2017-05-08 00:00:00+00:00,,,,
2017-05-09 00:00:00+00:00,0.9972070753574366,0.0012651440119945002,,
2017-05-10 00:00:00+00:00,,,,
2017-05-11 00:00:00+00:00,0.499999576248228,0.49883139887242506,,
